Alumna Circle Status,Last (Family) Name,First (Given) Name,Encoded ID,Current Region,Current Subregion,Current Circle ID,Current Co-Leader?,Current/ Continuing Meeting Day,Current/ Continuing Meeting Time,GSB Degree,GSB Class Year,Requested Region From Form,1st Choice Subregion/ Time Zone,2nd Choice Subregion/ Time Zone,3rd Choice Subregion/ Time Zone,"If Can't Place In-Person, Open to Virtual-Only?",1st Choice Days and Times of Week,2nd Choice Days and Times of Week,3rd Choice Days and Times of Week,Days & Times Additional Info,Employment Status,Industry Sector,Racial Identity,Gender Identity,Sexual Orientation,Relationship Status,Children,Special Needs?,Volunteering to Host?,(Non CLs) Volunteering to Co-Lead?,Co-Leader Response: Meeting Format,Co-Leader Response: Hosts,Co-Leader Response: Max New Member Requested,Co-Leader Response: Anything You are Looking for in New Members,Co-Leader Response: Day(s),Co-Leader Response: Times,Co-Leader Response:  CL in 2025?,Completed Form? Y/P,Preferred Email,Home City,Home State,Home Country,Home Phone,Business City,Business State,Business Country,Business Phone,Mobile Phone,"If already in 2 Circles, list both regions","If asking to join 2nd Circle, what is the 2nd region?",Additional Comments From Form,Region Edit Made by tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 440,First Name 440,49917275607,Virtual-Only APAC+EMEA,Varies,VO-AE-GMT+10-01,Yes,Tuesday,Evenings,MBA,1989,,,,,,,,,,Self-employed,"Education,Technology",Asian or Asian American,Woman,Straight,Long-term partnership,Adult children,No,,,Meet online,,2,all good here,Tuesday,Evenings,No,Y,Email 440,Singapore,,Singapore,65-6659-4740,Singapore,,Singapore,65-9234-0100,6592340100,,Singapore,,9/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 441,First Name 441,251675855089,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-10,Yes,Tuesday,Days,SEP,2019,,,,,,,,,,Self-employed,Consumer Products,Asian or Pacific Islander,Cis-gender female,Prefer not to answer,Widowed,Adult Children,,n/a,,,,,,,,,N,Email 441,Walnut,CA,United States,(626) 893-7001,Pomona,CA,United States,(909) 287-0730,(626) 893-7001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 447,First Name 447,28642123985,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-03,Yes,Thursday,Evenings,MBA,1977,,,,,,,,,,Other (specify),"Consulting,Finance",White or European,Woman,Straight,Married,Adult children,No,Always,,Meet online,,2,"1) No more from exisiting classes represented in the group (current members are MBA 2020, 2018, 2001, 1993, 1977; 2)Not 2 brand new grads, or 2 from the same class; 3) Greater diversity, e.g., Latina, Black (currently 4 White, 1 South Asian, 1 East Asian); 4) Willing to commit to attendance norm (not more than 2 missed meetings per year)5) More non-US born (currently 2 members were born outside US); 6)Willing to co-lead 1-2 meetings per year.",Wednesday,Evenings,Yes,Y,Email 447,Orinda,CA,United States,(925) 254-7495,Orinda,CA,United States,(925) 464-3163,(925) 464-3163,,,"Given the excellent experience we had with taking the time to explore mutual desires and expectations with Emma Wood before making the mutual decision to add her to our Circle in June 2024, we were hoping a similar opportunity might exist with additional prospective new members.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 451,First Name 451,65820986817,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-09,No,Monday,Evenings,MBA,2017,,,,,,,,,,Employed full-time for wages,Healthcare,White or European,Woman,Straight,Married,Children 5 and under,No,,No,,,0,,,,,Y,Email 451,,,,,,,,,(415) 640-5297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 452,First Name 452,54739088070,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-08,Yes,Thursday,Evenings,MBA,2004,,,,,,,,,,"Employed full-time for wages,Full-time parent or caregiver,Looking for work",Consumer Products,Asian or Asian American,Woman,Straight,Married,"Children 6 through 17,Adult children",No,,,Meet online,,4,We are interested in adding a few more members given the natural rate of drop-off early on and the schedule availability and schedule conflicts throughout the year,Varies each month,Evenings,Yes,Y,Email 452,Portland,OR,United States,(650) 387-7248,Beaverton,OR,United States,,(650) 387-7248,,,"9/24 - Please see Updates re. Portland Circle.The prompts and agendas are fantastic and really helpful for the Circles. More on deep discussion and reflection and Less on Circle logistics or feedback on the Circles program would be great.
 
 Any help the board can provide to Co-Leaders on tools or software to help find aligned schedules or time slots would be helpful for all Circles. That is where we spend the most unproductive time.",9/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 454,First Name 454,67253206569,Virtual-Only APAC+EMEA,"GMT+1 (Central European Time: Berlin, Madrid, Paris, Rome)",VO-AE-GMT+1-02,No,Tuesday,Evenings,MBA,2009,,,,,,,,,,Self-employed,Real Estate,White or European,Woman,Straight,Married,No children,No,,No,,,0,,,,,Y,Email 454,Valencia,,Spain,,,,,,615572109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 456,First Name 456,70533547690,Virtual-Only APAC+EMEA,"GMT+1 (Central European Time: Berlin, Madrid, Paris, Rome)",VO-AE-GMT+1-02,No,Tuesday,Evenings,MBA,2016,,,,,,,,,,,,,,,,,,n/a,,,,,,,,,N,Email 456,London,,United Kingdom,447932559750,,,,,447932559750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 479,First Name 479,50624060825,Virtual-Only Americas,"GMT-6 (Central Standard Time: Austin, Chicago, Houston, Mexico City)",VO-AM-GMT-6-01,Yes,Tuesday,Evenings,MBA,1990,,,,,,,,,,"Self-employed,Volunteer","Agriculture,Consumer Products,Healthcare,Non-profit",White or European,Woman,Straight,Married,Adult children,No,,,Meet online,,None,,Tuesday,Evenings,Yes,Y,Email 479,Plymouth,MN,United States,(763) 476-8900,Plymouth,MN,United States,,(612) 810-7263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 480,First Name 480,57200052207,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-09,Yes,M-Th,Evenings,MBA,1998,,,,,,,,,,Employed part-time for wages,"Finance,Non-profit",White or European,Woman,Straight,Married,Children 6 through 17,No,,,Meet online,,5,,Varies each month,Evenings,Yes,Y,Email 480,Panama City,,Panama,,North Englewood,MD,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 487,First Name 487,53827100730,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-02,No,Wednesday,Evenings,MBA,1994,,,,,,,,,,Retired,"Consulting,Government,Technology",White or European,Woman,Straight,Married,No children,No,,No,,,0,,,,,Y,Email 487,Grimsby,ON,Canada,(973) 856-5783,,,,,,,,I want to stay with my virtual circle in addition to a Toronto area in person circle if formed in 2026.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 489,First Name 489,76617469513,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-07,No,Tuesday,Evenings,MBA,2022,,,,,,,,,,Employed full-time for wages,Consulting,White,Cis-gender female,Straight,Long-term relationship,No children,,n/a,,,,,,,,,N,Email 489,Middletown,NJ,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 494,First Name 494,68582626440,Virtual-Only APAC+EMEA,"GMT+8 (Hong Kong Time / China Taiwan Time / Singapore Standard Time: Hong Kong, Shanghai, Singapore)",VO-AE-GMT+8-01,No,Varies,Days,MBA,2012,,,,,,,,,,Employed full-time for wages,Finance,Asian or Asian American,Woman,Straight,Married,Children 6 through 17,No,,Yes,,,0,,,,,Y,Email 494,Hong Kong,,Hong Kong,852-9862-6446,Wanchai,,Hong Kong,852-9862-6446,852-9862-6446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 500,First Name 500,340709359761,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-05,Yes,Tuesday,Evenings,SEP,2008,,,,,,,,,,Employed full-time for wages,Energy,Asian or Asian American,Woman,Straight,Prefer not to answer,Adult children,No,,,Meet online,NA,5,NA,Tuesday,Evenings,Yes,Y,Email 500,Palo Alto,CA,United States,(408) 399-8058,Menlo Park,CA,United States,,(650) 422-8534,,,Thank you for all you do to enrich pur circle thrives!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 505,First Name 505,59873594688,Virtual-Only Americas,"GMT-6 (Central Standard Time: Austin, Chicago, Houston, Mexico City)",VO-AM-GMT-6-02,Yes,Varies,Evenings,MBA,2001,,,,,,,,,,Employed full-time for wages,Other (specify),White or European,Woman,Straight,Married,No children,No,,,Meet online,,None,We have a good circle size and group!,Tuesday,Evenings,Yes,Y,Email 505,Homewood,AL,United States,,Birmingham,AL,United States,(205) 298-3023,(202) 657-2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 509,First Name 509,64807611218,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-02,Yes,Tuesday,Evenings,MBA,2005,,,,,,,,,,Employed full-time for wages,Other (specify),White or European,Woman,Straight,Married,Children 6 through 17,No,,,,,0,,,,,Y,Email 509,,,,(503) 459-2441,,,,,(503) 459-2441,,,,9/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 516,First Name 516,68525008404,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-01,Yes,Wednesday,Evenings,MBA,2012,,,,,,,,,,Employed full-time for wages,Technology,White,Cis-gender female,Straight,Married,Children under 5,,n/a,,,,,,,,,N,Email 516,Memphis,TN,United States,(248) 840-5253,,,,,(248) 840-5253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 518,First Name 518,59879917164,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-03,No,Thursday,Evenings,MBA,2001,,,,,,,,,,Other (specify),"Finance,Media/Entertainment",White or European,Woman,Straight,Married,"Children 6 through 17,Adult children",No,,No,,,0,,,,,Y,Email 518,Newport Beach,CA,United States,(949) 375-4717,,,,,(949) 375-4717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 520,First Name 520,30835406815,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-01,No,Monday,Varies,MBA,1978,,,,,,,,,,Self-employed,Healthcare,White or European,Woman,Straight,Divorced,Adult children,No,n/a,No,,,,,,,,Y,Email 520,Houston,TX,United States,,Houston,TX,United States,(615) 329-3959,(615) 300-3928,"Houston, Virtual-Only Americas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 522,First Name 522,55983482568,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-07,No,Tuesday,Evenings,MBA,1998,,,,,,,,,,Employed full-time for wages,Prefer not to answer,Prefer not to answer,Woman,Straight,Married,Children 6 through 17,No,,No,,,0,,,,,Y,Email 522,Portland,OR,United States,(503) 720-4906,Beaverton,OR,United States,,,,,I'm excited to see that there is consideration for new in person locations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 526,First Name 526,67263316566,Virtual-Only APAC+EMEA,Varies,VO-AE-GMT+8-02,No,Wednesday,Evenings,MBA,2009,,,,,,,,,,,Finance,Asian or Pacific Islander,Cis-gender female,Straight,Single,No children,,n/a,,,,,,,,,N,Email 526,Singapore,,Singapore,,,,,,6591110277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 535,First Name 535,76150172926,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-11,No,Saturday,Days,SLO,2020,,,,,,,,,,Looking for work,Technology,Asian or Asian American,Woman,Straight,Prefer not to answer,No children,No,,No,,,0,,,,,Y,Email 535,Redmond,WA,United States,,,,,,,,Virtual-Only Americas,NOTE:  Madhu Krishna and Madhu Sivaramakrishnan have same email so likely the same person,9/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 539,First Name 539,59876885159,Virtual-Only APAC+EMEA,Varies,VO-AE-GMT+1-03,No,Varies,Days,MBA,2001,,,,,,,,,,Employed full-time for wages,Non-profit,White or European,Woman,Straight,Married,"Children 6 through 17,Adult children",,,No,,,0,,,,,Y,Email 539,Ra'anana,,Israel,(310) 839-2166,Modiin,,Israel,,504249693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 541,First Name 541,53909521561,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-05,Yes,Tuesday,Evenings,MBA,1994,,,,,,,,,,Other (specify),"Non-profit,Technology","Asian or Pacific Islander,White",Cis-gender female,Straight,Divorced,Children 6-18,,n/a,,,,,,,,,N,Email 541,Beaverton,OR,United States,,Hillsboro,OR,United States,(503) 880-1634,(503) 880-1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 542,First Name 542,76628235616,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-02,No,Tuesday,Evenings,MBA,2022,,,,,,,,,,Employed full-time for wages,Technology,White,Cis-gender female,Straight,Long-term relationship,No children,,n/a,,,,,,,,,N,Email 542,Menlo Park,CA,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 548,First Name 548,63844696135,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-02,No,Tuesday,Evenings,MBA,2015,,,,,,,,,,Employed full-time for wages,Energy,White or European,Woman,Straight,Married,Children 5 and under,No,,No,,,0,,,,,Y,Email 548,Belmont,CA,United States,,,,,,(408) 802-3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 549,First Name 549,39888546282,Virtual-Only Americas,"GMT-6 (Central Standard Time: Austin, Chicago, Houston, Mexico City)",VO-AM-GMT-6-04,Yes,M-Th,Evenings,MBA,1979,,,,,,,,,,Employed full-time for wages,Consulting,White or European,Woman,Straight,Married,Adult children,No,,,Meet online,not applicable,None,not applicable,Varies each month,Evenings,No,Y,Email 549,Outremont,QC,Canada,5144658441,Montreal,Quebec,Canada,5145152553,(514) 515-2553,,,"I would like to be part of a circle that had more people closer to my age. If the Circle in Toronto were comprised that way, I would welcome that.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 556,First Name 556,65676623615,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-07,Yes,Tuesday,Evenings,MBA,2006,,,,,,,,,,Self-employed,"Finance,Technology",White or European,Woman,Straight,Other (specify),Children 6 through 17,No,,,Meet online,,None,,Tuesday,Evenings,Yes,Y,Email 556,San Juan,PR,United States,(415) 999-8444,New York,NY,United States,,(415) 999-8444,,,,9/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 564,First Name 564,54830694385,Virtual-Only Americas,"GMT-7 (Mountain Standard Time: Denver, Phoenix)",VO-AM-GMT-7-01,No,Thursday,Evenings,MBA,2004,,,,,,,,,,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,No,,No,,,0,,,,,Y,Email 564,Boulder,CO,United States,(617) 335-3025,Boulder,CO,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 568,First Name 568,73719349901,Virtual-Only APAC+EMEA,Varies,VO-AE-GMT+1-05,Yes,Wednesday,Evenings,SLO,2017,,,,,,,,,,,,,,,,,,n/a,,,,,,,,,N,Email 568,Tel-Aviv,,Israel,,,,,,972523418990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 573,First Name 573,60612051932,Virtual-Only Americas,"GMT-6 (Central Standard Time: Austin, Chicago, Houston, Mexico City)",VO-AM-GMT-6-03,No,Tuesday,Evenings,MBA,2002,,,,,,,,,,Employed full-time for wages,Finance,Asian or Asian American,Woman,Straight,Married,"Children 6 through 17,Adult children",No,,Yes,,,0,,,,,Y,Email 573,Boulder,CO,United States,,Boulder,CO,United States,(303) 247-8468,(626) 864-5530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 584,First Name 584,75398881851,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-11,Yes,Saturday,Days,MBA,2021,,,,,,,,,,Employed full-time for wages,Consulting,Asian or Asian American,Woman,Straight,Married,Other (specify),No,,,Meet online,,2,We are open to 1-2 new members to join our circle,Weekends,Days,Yes,Y,Email 584,Jersey City,NJ,United States,,,,,,(314) 616-9366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 590,First Name 590,50707714340,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-11,Yes,Saturday,Days,MBA,1990,,,,,,,,,,Self-employed,Consulting,White or European,Woman,Straight,Married,Adult children,No,,,Meet online,,2,1-2 new members to replace departed members. Any age. We have no Black or Latina members so would welcome someone from these groups.,Weekends,Days,Yes,Y,Email 590,Davis,CA,United States,(530) 231-5553,Los Angeles,CA,United States,(310) 963-8457,(916) 825-6863,,,Appreciate the reminder.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
